region	sex	age_label	count
Łódzkie	female	44	18409
Łódzkie	male	45	19371
Łódzkie	female	45	19046
Łódzkie	male	46	19023
Łódzkie	female	46	19012
Łódzkie	male	47	18936
Łódzkie	female	47	18672
Łódzkie	male	48	18783
Łódzkie	female	48	18879
Łódzkie	male	49	18651
Łódzkie	female	49	18858
Łódzkie	male	50	17943
Łódzkie	female	50	18299
Łódzkie	male	51	17160
Łódzkie	female	51	17519
Łódzkie	male	52	16415
Łódzkie	female	52	16893
Łódzkie	male	53	15836
Łódzkie	female	53	16429
Łódzkie	male	54	15333
Łódzkie	female	54	15922
Łódzkie	male	55	14465
Łódzkie	female	55	15317
Łódzkie	male	56	14056
Łódzkie	female	56	15008
Łódzkie	male	57	13651
Łódzkie	female	57	14554
Łódzkie	male	58	13150
Łódzkie	female	58	14345
Łódzkie	male	59	12928
Łódzkie	female	59	14411
Łódzkie	male	60	12798
Łódzkie	female	60	14308
Łódzkie	male	61	12965
Łódzkie	female	61	14621
Łódzkie	male	62	13043
Łódzkie	female	62	14855
Łódzkie	male	63	13130
Łódzkie	female	63	15079
Łódzkie	male	64	13298
Łódzkie	female	64	15948
Łódzkie	male	65	13623
Łódzkie	female	65	16839
Łódzkie	male	66	14596
Łódzkie	female	66	18119
Łódzkie	male	67	14799
Łódzkie	female	67	18753
Łódzkie	male	68	14646
Łódzkie	female	68	19260
Łódzkie	male	69	14514
Łódzkie	female	69	18878
Łódzkie	male	70	14300
Łódzkie	female	70	19137
Łódzkie	male	71	12992
Łódzkie	female	71	18079
Łódzkie	male	72	12821
Łódzkie	female	72	18017
Łódzkie	male	73	11927
Łódzkie	female	73	17528
Łódzkie	male	74	11347
Łódzkie	female	74	17224
Łódzkie	male	75	10227
Łódzkie	female	75	15809
Łódzkie	male	76	9095
Łódzkie	female	76	14819
Łódzkie	male	77	8916
Łódzkie	female	77	14550
Łódzkie	male	78	8157
Łódzkie	female	78	13727
Łódzkie	male	79	7649
Łódzkie	female	79	13506
Łódzkie	male	80	4518
Łódzkie	female	80	8146
Łódzkie	male	81	3801
Łódzkie	female	81	7475
Łódzkie	male	82	3558
Łódzkie	female	82	7197
Łódzkie	male	83	3076
Łódzkie	female	83	6524
Łódzkie	male	84	2932
Łódzkie	female	84	6544
Łódzkie	male	85	2562
Łódzkie	female	85	6059
Łódzkie	male	86	2340
Łódzkie	female	86	5649
Łódzkie	male	87	1994
Łódzkie	female	87	5111
Łódzkie	male	88	1748
Łódzkie	female	88	4703
Łódzkie	male	89	1487
Łódzkie	female	89	4226
Łódzkie	male	90	1216
Łódzkie	female	90	3615
Łódzkie	male	91	903
Łódzkie	female	91	2926
Łódzkie	male	92	688
Łódzkie	female	92	2483
Łódzkie	male	93	572
Łódzkie	female	93	2050
Łódzkie	male	94	417
Łódzkie	female	94	1564
Łódzkie	male	95	296
Łódzkie	female	95	1143
Łódzkie	male	96	172
Łódzkie	female	96	845
Łódzkie	male	97	112
Łódzkie	female	97	513
Łódzkie	male	98	90
Łódzkie	female	98	392
Łódzkie	male	99	60
Łódzkie	female	99	231
Małopolskie	male	0	12930
Małopolskie	female	0	12293
Małopolskie	male	1	13491
Małopolskie	female	1	13029
Małopolskie	male	2	14537
Małopolskie	female	2	13972
Małopolskie	male	3	16052
Małopolskie	female	3	15240
Małopolskie	male	4	17357
Małopolskie	female	4	16611
Małopolskie	male	5	18187
Małopolskie	female	5	17141
Małopolskie	male	6	19219
Małopolskie	female	6	18402
Małopolskie	male	7	20211
Małopolskie	female	7	18780
Małopolskie	male	8	20533
Małopolskie	female	8	19275
Małopolskie	male	9	19849
Małopolskie	female	9	18762
Małopolskie	male	10	19289
Małopolskie	female	10	18144
Małopolskie	male	11	19124
Małopolskie	female	11	17925
Małopolskie	male	12	18850
Małopolskie	female	12	17768
Małopolskie	male	13	19389
Małopolskie	female	13	18462
Małopolskie	male	14	19507
Małopolskie	female	14	18461
Małopolskie	male	15	20561
Małopolskie	female	15	19195
Małopolskie	male	16	20435
Małopolskie	female	16	19510
Małopolskie	male	17	19854
Małopolskie	female	17	19255
Małopolskie	male	18	18474
Małopolskie	female	18	17666
Małopolskie	male	19	17327
Małopolskie	female	19	16872
Małopolskie	male	20	17092
Małopolskie	female	20	16346
Małopolskie	male	21	16827
Małopolskie	female	21	15786
Małopolskie	male	22	16369
Małopolskie	female	22	15894
Małopolskie	male	23	16788
Małopolskie	female	23	16334
Małopolskie	male	24	17508
Małopolskie	female	24	17111
Małopolskie	male	25	18565
Małopolskie	female	25	18008
Małopolskie	male	26	18591
Małopolskie	female	26	18295
Małopolskie	male	27	19398
Małopolskie	female	27	19306
Małopolskie	male	28	20189
Małopolskie	female	28	19929
Małopolskie	male	29	21164
Małopolskie	female	29	21175
Małopolskie	male	30	22121
Małopolskie	female	30	22084
Małopolskie	male	31	23604
Małopolskie	female	31	23608
Małopolskie	male	32	24415
Małopolskie	female	32	24496
Małopolskie	male	33	25909
Małopolskie	female	33	25480
Małopolskie	male	34	27245
Małopolskie	female	34	26828
Małopolskie	male	35	27118
Małopolskie	female	35	26232
Małopolskie	male	36	26675
Małopolskie	female	36	26545
Małopolskie	male	37	27377
Małopolskie	female	37	26837
Małopolskie	male	38	27359
Małopolskie	female	38	26744
Małopolskie	male	39	28104
Małopolskie	female	39	27560
Małopolskie	male	40	29272
Małopolskie	female	40	28803
Małopolskie	male	41	29842
Małopolskie	female	41	29503
Małopolskie	male	42	29757
Małopolskie	female	42	30215
Małopolskie	male	43	28747
Małopolskie	female	43	28610
Małopolskie	male	44	27329
Małopolskie	female	44	27330
Małopolskie	male	45	27838
Małopolskie	female	45	27643
Małopolskie	male	46	27537
Małopolskie	female	46	27022
Małopolskie	male	47	26763
Małopolskie	female	47	26754
Małopolskie	male	48	26054
Małopolskie	female	48	26073
Małopolskie	male	49	25719
Małopolskie	female	49	25999
Małopolskie	male	50	24664
Małopolskie	female	50	25180
Małopolskie	male	51	24166
Małopolskie	female	51	24549
Małopolskie	male	52	22769
Małopolskie	female	52	23170
Małopolskie	male	53	21675
Małopolskie	female	53	22634
Małopolskie	male	54	21253
Małopolskie	female	54	21598
Małopolskie	male	55	20568
Małopolskie	female	55	21381
Małopolskie	male	56	19812
Małopolskie	female	56	20622
Małopolskie	male	57	19539
Małopolskie	female	57	19898
Małopolskie	male	58	19174
Małopolskie	female	58	19735
Małopolskie	male	59	18823
Małopolskie	female	59	19811
Małopolskie	male	60	18914
Małopolskie	female	60	19937
Małopolskie	male	61	18855
Małopolskie	female	61	20027
Małopolskie	male	62	18661
Małopolskie	female	62	19934
Małopolskie	male	63	18515
Małopolskie	female	63	20333
Małopolskie	male	64	18276
Małopolskie	female	64	20477
Małopolskie	male	65	18735
Małopolskie	female	65	21438
Małopolskie	male	66	19105
Małopolskie	female	66	21871
Małopolskie	male	67	19128
Małopolskie	female	67	22274
Małopolskie	male	68	18423
Małopolskie	female	68	21949
Małopolskie	male	69	17500
Małopolskie	female	69	21577
Małopolskie	male	70	17283
Małopolskie	female	70	21627
Małopolskie	male	71	16168
Małopolskie	female	71	20469
Małopolskie	male	72	15449
Małopolskie	female	72	20202
Małopolskie	male	73	14587
Małopolskie	female	73	19576
Małopolskie	male	74	13731
Małopolskie	female	74	18978
Małopolskie	male	75	12504
Małopolskie	female	75	17553
Małopolskie	male	76	11227
Małopolskie	female	76	16683
Małopolskie	male	77	10629
Małopolskie	female	77	15664
Małopolskie	male	78	9464
Małopolskie	female	78	14547
Małopolskie	male	79	7820
Małopolskie	female	79	12780
Małopolskie	male	80	6457
Małopolskie	female	80	10557
Małopolskie	male	81	5904
Małopolskie	female	81	10142
Małopolskie	male	82	5148
Małopolskie	female	82	8839
Małopolskie	male	83	4132
Małopolskie	female	83	7659
Małopolskie	male	84	4124
Małopolskie	female	84	7652
Małopolskie	male	85	4065
Małopolskie	female	85	8166
Małopolskie	male	86	3626
Małopolskie	female	86	7990
Małopolskie	male	87	3146
Małopolskie	female	87	7028
Małopolskie	male	88	2720
Małopolskie	female	88	6303
Małopolskie	male	89	2368
Małopolskie	female	89	5651
Małopolskie	male	90	1876
Małopolskie	female	90	4696
Małopolskie	male	91	1441
Małopolskie	female	91	3762
Małopolskie	male	92	1120
Małopolskie	female	92	3090
Małopolskie	male	93	910
Małopolskie	female	93	2655
Małopolskie	male	94	650
Małopolskie	female	94	1915
Małopolskie	male	95	475
Małopolskie	female	95	1445
Małopolskie	male	96	325
Małopolskie	female	96	959
Małopolskie	male	97	218
Małopolskie	female	97	707
Małopolskie	male	98	122
Małopolskie	female	98	452
Małopolskie	male	99	71
Małopolskie	female	99	328
Mazowieckie	male	0	20547
Mazowieckie	female	0	19390
Mazowieckie	male	1	21666
Mazowieckie	female	1	20502
Mazowieckie	male	2	23119
Mazowieckie	female	2	22046
Mazowieckie	male	3	25936
Mazowieckie	female	3	24684
Mazowieckie	male	4	27965
Mazowieckie	female	4	26869
Mazowieckie	male	5	28477
Mazowieckie	female	5	27117
Mazowieckie	male	6	30749
Mazowieckie	female	6	29046
Mazowieckie	male	7	31915
Mazowieckie	female	7	30005
Mazowieckie	male	8	33141
Mazowieckie	female	8	31293
Mazowieckie	male	9	31746
Mazowieckie	female	9	30501
Mazowieckie	male	10	31474
Mazowieckie	female	10	29708
Mazowieckie	male	11	31332
Mazowieckie	female	11	29432
Mazowieckie	male	12	30337
Mazowieckie	female	12	28961
Mazowieckie	male	13	31742
Mazowieckie	female	13	29968
Mazowieckie	male	14	31467
Mazowieckie	female	14	29771
Mazowieckie	male	15	33429
Mazowieckie	female	15	31524
Mazowieckie	male	16	32685
Mazowieckie	female	16	31550
Mazowieckie	male	17	32481
Mazowieckie	female	17	30489
Mazowieckie	male	18	30317
Mazowieckie	female	18	28581
Mazowieckie	male	19	28725
Mazowieckie	female	19	27350
Mazowieckie	male	20	27136
Mazowieckie	female	20	25926
Mazowieckie	male	21	26174
Mazowieckie	female	21	24966
Mazowieckie	male	22	25257
Mazowieckie	female	22	24183
Mazowieckie	male	23	25260
Mazowieckie	female	23	24214
Mazowieckie	male	24	26044
Mazowieckie	female	24	25098
Mazowieckie	male	25	26978
Mazowieckie	female	25	26325
Mazowieckie	male	26	27181
Mazowieckie	female	26	26631
Mazowieckie	male	27	28257
Mazowieckie	female	27	27765
Mazowieckie	male	28	29647
Mazowieckie	female	28	29425
Mazowieckie	male	29	31363
Mazowieckie	female	29	31801
Mazowieckie	male	30	32703
Mazowieckie	female	30	33595
Mazowieckie	male	31	35108
Mazowieckie	female	31	36048
Mazowieckie	male	32	36737
Mazowieckie	female	32	38059
Mazowieckie	male	33	38138
Mazowieckie	female	33	39772
Mazowieckie	male	34	40577
Mazowieckie	female	34	41513
Mazowieckie	male	35	41196
Mazowieckie	female	35	42592
Mazowieckie	male	36	41489
Mazowieckie	female	36	42199
Mazowieckie	male	37	42688
Mazowieckie	female	37	43866
Mazowieckie	male	38	43384
Mazowieckie	female	38	43794
Mazowieckie	male	39	45622
Mazowieckie	female	39	46167
Mazowieckie	male	40	47627
Mazowieckie	female	40	48185
Mazowieckie	male	41	48544
Mazowieckie	female	41	49082
Mazowieckie	male	42	49629
Mazowieckie	female	42	50764
Mazowieckie	male	43	48238
Mazowieckie	female	43	48855
Mazowieckie	male	44	45614
Mazowieckie	female	44	46602
Mazowieckie	male	45	46945
Mazowieckie	female	45	47797
Mazowieckie	male	46	46724
Mazowieckie	female	46	47848
Mazowieckie	male	47	45400
Mazowieckie	female	47	46256
Mazowieckie	male	48	44731
Mazowieckie	female	48	45801
Mazowieckie	male	49	44700
Mazowieckie	female	49	45930
Mazowieckie	male	50	42680
Mazowieckie	female	50	43833
Mazowieckie	male	51	40543
Mazowieckie	female	51	41484
Mazowieckie	male	52	38242
Mazowieckie	female	52	39504
Mazowieckie	male	53	36171
Mazowieckie	female	53	36956
Mazowieckie	male	54	33850
Mazowieckie	female	54	34866
Mazowieckie	male	55	32304
Mazowieckie	female	55	33230
Mazowieckie	male	56	30337
Mazowieckie	female	56	31322
Mazowieckie	male	57	28936
Mazowieckie	female	57	30774
Mazowieckie	male	58	28220
Mazowieckie	female	58	29780
Mazowieckie	male	59	27530
Mazowieckie	female	59	29484
Mazowieckie	male	60	27008
Mazowieckie	female	60	29088
Mazowieckie	male	61	27142
Mazowieckie	female	61	29801
Mazowieckie	male	62	27105
Mazowieckie	female	62	30433
Mazowieckie	male	63	26567
Mazowieckie	female	63	30246
Mazowieckie	male	64	26509
Mazowieckie	female	64	31143
Mazowieckie	male	65	28072
Mazowieckie	female	65	32988
Mazowieckie	male	66	29019
Mazowieckie	female	66	35365
Mazowieckie	male	67	29549
Mazowieckie	female	67	36900
Mazowieckie	male	68	29974
Mazowieckie	female	68	37919
Mazowieckie	male	69	28946
Mazowieckie	female	69	37925
Mazowieckie	male	70	28872
Mazowieckie	female	70	38395
Mazowieckie	male	71	27181
Mazowieckie	female	71	36647
Mazowieckie	male	72	25844
Mazowieckie	female	72	36338
Mazowieckie	male	73	24217
Mazowieckie	female	73	34355
Mazowieckie	male	74	22487
Mazowieckie	female	74	33027
Mazowieckie	male	75	20521
Mazowieckie	female	75	30503
Mazowieckie	male	76	18464
Mazowieckie	female	76	28139
Mazowieckie	male	77	17163
Mazowieckie	female	77	27197
Mazowieckie	male	78	15543
Mazowieckie	female	78	25293
Mazowieckie	male	79	13522
Mazowieckie	female	79	22494
Mazowieckie	male	80	9527
Mazowieckie	female	80	16595
Mazowieckie	male	81	8643
Mazowieckie	female	81	15729
Mazowieckie	male	82	7614
Mazowieckie	female	82	14269
Mazowieckie	male	83	6645
Mazowieckie	female	83	13069
Mazowieckie	male	84	6274
Mazowieckie	female	84	12932
Mazowieckie	male	85	6009
Mazowieckie	female	85	12566
Mazowieckie	male	86	5300
Mazowieckie	female	86	12108
Mazowieckie	male	87	4788
Mazowieckie	female	87	11278
Mazowieckie	male	88	4241
Mazowieckie	female	88	10110
Mazowieckie	male	89	3725
Mazowieckie	female	89	9247
Mazowieckie	male	90	2952
Mazowieckie	female	90	7717
Mazowieckie	male	91	2431
Mazowieckie	female	91	6417
Mazowieckie	male	92	1884
Mazowieckie	female	92	5155
Mazowieckie	male	93	1512
Mazowieckie	female	93	4444
Mazowieckie	male	94	1196
Mazowieckie	female	94	3599
Mazowieckie	male	95	936
Mazowieckie	female	95	2685
Mazowieckie	male	96	572
Mazowieckie	female	96	1971
Mazowieckie	male	97	448
Mazowieckie	female	97	1381
Mazowieckie	male	98	270
Mazowieckie	female	98	874
Mazowieckie	male	99	153
Mazowieckie	female	99	649
Opolskie	male	0	2604
Opolskie	female	0	2422
Opolskie	male	1	2806
Opolskie	female	1	2554
Opolskie	male	2	3079
Opolskie	female	2	3108
Opolskie	male	3	3511
Opolskie	female	3	3280
Opolskie	male	4	3857
Opolskie	female	4	3588
Opolskie	male	5	4061
Opolskie	female	5	3866
Opolskie	male	6	4300
Opolskie	female	6	4260
Opolskie	male	7	4544
Opolskie	female	7	4304
Opolskie	male	8	4747
Opolskie	female	8	4586
Opolskie	male	9	4603
Opolskie	female	9	4334
Opolskie	male	10	4643
Opolskie	female	10	4190
Opolskie	male	11	4634
Opolskie	female	11	4384
Opolskie	male	12	4518
Opolskie	female	12	4186
Opolskie	male	13	4786
Opolskie	female	13	4506
Opolskie	male	14	4598
Opolskie	female	14	4514
Opolskie	male	15	4862
Opolskie	female	15	4594
Opolskie	male	16	4939
Opolskie	female	16	4710
Opolskie	male	17	4845
Opolskie	female	17	4664
Opolskie	male	18	4543
Opolskie	female	18	4267
Opolskie	male	19	4384
Opolskie	female	19	4141
Opolskie	male	20	4221
Opolskie	female	20	4122
Opolskie	male	21	4114
Opolskie	female	21	3771
Opolskie	male	22	3970
Opolskie	female	22	3857
Opolskie	male	23	4147
Opolskie	female	23	3996
Opolskie	male	24	4293
Opolskie	female	24	4020
Opolskie	male	25	4366
Opolskie	female	25	4285
Opolskie	male	26	4467
Opolskie	female	26	4249
Opolskie	male	27	4526
Opolskie	female	27	4425
Opolskie	male	28	4620
Opolskie	female	28	4508
Opolskie	male	29	4851
Opolskie	female	29	4491
Opolskie	male	30	4843
Opolskie	female	30	4697
Opolskie	male	31	5150
Opolskie	female	31	4993
Opolskie	male	32	5465
Opolskie	female	32	5302
Opolskie	male	33	5624
Opolskie	female	33	5490
Opolskie	male	34	6376
Opolskie	female	34	6052
Opolskie	male	35	6544
Opolskie	female	35	6371
Opolskie	male	36	6698
Opolskie	female	36	6556
Opolskie	male	37	6948
Opolskie	female	37	6807
Opolskie	male	38	6942
Opolskie	female	38	7198
Opolskie	male	39	7422
Opolskie	female	39	7305
Opolskie	male	40	7708
Opolskie	female	40	7538
Opolskie	male	41	7864
Opolskie	female	41	7996
Opolskie	male	42	8172
Opolskie	female	42	8251
Opolskie	male	43	7956
Opolskie	female	43	7746
Opolskie	male	44	7586
Opolskie	female	44	7649
Opolskie	male	45	7663
Opolskie	female	45	7585
Opolskie	male	46	7644
Opolskie	female	46	7814
Opolskie	male	47	7425
Opolskie	female	47	7439
Opolskie	male	48	7548
Opolskie	female	48	7357
Opolskie	male	49	7479
Opolskie	female	49	7380
Opolskie	male	50	7157
Opolskie	female	50	7235
Opolskie	male	51	6946
Opolskie	female	51	6906
Opolskie	male	52	6699
Opolskie	female	52	6729
Opolskie	male	53	6502
Opolskie	female	53	6646
Opolskie	male	54	6229
Opolskie	female	54	6537
Opolskie	male	55	6105
Opolskie	female	55	6366
Opolskie	male	56	6176
Opolskie	female	56	6188
Opolskie	male	57	5995
Opolskie	female	57	6069
Opolskie	male	58	6089
Opolskie	female	58	6071
Opolskie	male	59	6117
Opolskie	female	59	6144
Opolskie	male	60	6109
Opolskie	female	60	6210
Opolskie	male	61	6107
Opolskie	female	61	6246
Opolskie	male	62	6137
Opolskie	female	62	6472
Opolskie	male	63	6138
Opolskie	female	63	6358
Opolskie	male	64	6139
Opolskie	female	64	6731
Opolskie	male	65	6241
Opolskie	female	65	6812
Opolskie	male	66	6203
Opolskie	female	66	7110
Opolskie	male	67	6040
Opolskie	female	67	7020
Opolskie	male	68	5729
Opolskie	female	68	6982
Opolskie	male	69	5605
Opolskie	female	69	6872
Opolskie	male	70	5501
Opolskie	female	70	6669
Opolskie	male	71	5093
Opolskie	female	71	6569
Opolskie	male	72	4715
Opolskie	female	72	6373
Opolskie	male	73	4565
Opolskie	female	73	6249
Opolskie	male	74	4302
Opolskie	female	74	6085
Opolskie	male	75	3943
Opolskie	female	75	5729
Opolskie	male	76	3560
Opolskie	female	76	5472
Opolskie	male	77	3298
Opolskie	female	77	4976
Opolskie	male	78	2816
Opolskie	female	78	4337
Opolskie	male	79	2177
Opolskie	female	79	3537
Opolskie	male	80	1484
Opolskie	female	80	2550
Opolskie	male	81	1560
Opolskie	female	81	2740
Opolskie	male	82	1393
Opolskie	female	82	2418
Opolskie	male	83	1195
Opolskie	female	83	2356
Opolskie	male	84	1396
Opolskie	female	84	2745
Opolskie	male	85	1224
Opolskie	female	85	2786
Opolskie	male	86	1093
Opolskie	female	86	2555
Opolskie	male	87	930
Opolskie	female	87	2257
Opolskie	male	88	785
Opolskie	female	88	2036
Opolskie	male	89	656
Opolskie	female	89	1765
Opolskie	male	90	538
Opolskie	female	90	1433
Opolskie	male	91	426
Opolskie	female	91	1176
Opolskie	male	92	335
Opolskie	female	92	859
Opolskie	male	93	259
Opolskie	female	93	702
Opolskie	male	94	208
Opolskie	female	94	539
Opolskie	male	95	148
Opolskie	female	95	387
Opolskie	male	96	90
Opolskie	female	96	277
Opolskie	male	97	64
Opolskie	female	97	218
Opolskie	male	98	42
Opolskie	female	98	118
Opolskie	male	99	36
Opolskie	female	99	102
Podkarpackie	male	0	6570
Podkarpackie	female	0	6055
Podkarpackie	male	1	7065
Podkarpackie	female	1	6733
Podkarpackie	male	2	7682
Podkarpackie	female	2	7216
Podkarpackie	male	3	8807
Podkarpackie	female	3	8017
Podkarpackie	male	4	9461
Podkarpackie	female	4	8832
Podkarpackie	male	5	10270
Podkarpackie	female	5	9748
Podkarpackie	male	6	11118
Podkarpackie	female	6	10313
Podkarpackie	male	7	11573
Podkarpackie	female	7	11180
Podkarpackie	male	8	12097
Podkarpackie	female	8	11320
Podkarpackie	male	9	11289
Podkarpackie	female	9	10615
Podkarpackie	male	10	10988
Podkarpackie	female	10	10515
Podkarpackie	male	11	10951
Podkarpackie	female	11	10505
Podkarpackie	male	12	11187
Podkarpackie	female	12	10680
Podkarpackie	male	13	11767
Podkarpackie	female	13	10998
Podkarpackie	male	14	11649
Podkarpackie	female	14	11162
Podkarpackie	male	15	12169
Podkarpackie	female	15	11540
Podkarpackie	male	16	12379
Podkarpackie	female	16	11734
Podkarpackie	male	17	12164
Podkarpackie	female	17	11612
Podkarpackie	male	18	11365
Podkarpackie	female	18	10920
Podkarpackie	male	19	10852
Podkarpackie	female	19	10393
Podkarpackie	male	20	10879
Podkarpackie	female	20	10213
Podkarpackie	male	21	10580
Podkarpackie	female	21	10186
Podkarpackie	male	22	10448
Podkarpackie	female	22	10033
Podkarpackie	male	23	10897
Podkarpackie	female	23	10291
Podkarpackie	male	24	10897
Podkarpackie	female	24	10379
Podkarpackie	male	25	11436
Podkarpackie	female	25	10755
Podkarpackie	male	26	11345
Podkarpackie	female	26	10604
Podkarpackie	male	27	11432
Podkarpackie	female	27	10774
Podkarpackie	male	28	11777
Podkarpackie	female	28	10877
Podkarpackie	male	29	12189
Podkarpackie	female	29	11106
Podkarpackie	male	30	11871
Podkarpackie	female	30	10936
Podkarpackie	male	31	12616
Podkarpackie	female	31	11734
Podkarpackie	male	32	13227
Podkarpackie	female	32	12103
Podkarpackie	male	33	13978
Podkarpackie	female	33	13334
Podkarpackie	male	34	14965
Podkarpackie	female	34	13916
Podkarpackie	male	35	15281
Podkarpackie	female	35	14320
Podkarpackie	male	36	15615
Podkarpackie	female	36	14566
Podkarpackie	male	37	15718
Podkarpackie	female	37	14853
Podkarpackie	male	38	16043
Podkarpackie	female	38	15102
Podkarpackie	male	39	16394
Podkarpackie	female	39	15620
Podkarpackie	male	40	17001
Podkarpackie	female	40	16536
Podkarpackie	male	41	17593
Podkarpackie	female	41	16826
Podkarpackie	male	42	17964
Podkarpackie	female	42	17332
Podkarpackie	male	43	17411
Podkarpackie	female	43	16857
Podkarpackie	male	44	16596
Podkarpackie	female	44	16326
Podkarpackie	male	45	16843
Podkarpackie	female	45	16485
Podkarpackie	male	46	16684
Podkarpackie	female	46	16076
Podkarpackie	male	47	16267
Podkarpackie	female	47	15799
Podkarpackie	male	48	16149
Podkarpackie	female	48	15735
Podkarpackie	male	49	15761
Podkarpackie	female	49	15889
Podkarpackie	male	50	15554
Podkarpackie	female	50	15171
Podkarpackie	male	51	14712
Podkarpackie	female	51	14877
Podkarpackie	male	52	14280
Podkarpackie	female	52	14437
Podkarpackie	male	53	14170
Podkarpackie	female	53	13787
Podkarpackie	male	54	13520
Podkarpackie	female	54	13459
Podkarpackie	male	55	13129
Podkarpackie	female	55	13218
Podkarpackie	male	56	12264
Podkarpackie	female	56	12777
Podkarpackie	male	57	12075
Podkarpackie	female	57	12757
Podkarpackie	male	58	12206
Podkarpackie	female	58	12586
Podkarpackie	male	59	12116
Podkarpackie	female	59	12608
Podkarpackie	male	60	12186
Podkarpackie	female	60	12688
Podkarpackie	male	61	12370
Podkarpackie	female	61	12930
Podkarpackie	male	62	12326
Podkarpackie	female	62	13043
Podkarpackie	male	63	12305
Podkarpackie	female	63	12973
Podkarpackie	male	64	12282
Podkarpackie	female	64	13288
Podkarpackie	male	65	12364
Podkarpackie	female	65	13691
Podkarpackie	male	66	12614
Podkarpackie	female	66	14224
Podkarpackie	male	67	12072
Podkarpackie	female	67	14170
Podkarpackie	male	68	11924
Podkarpackie	female	68	13807
Podkarpackie	male	69	11413
Podkarpackie	female	69	13735
Podkarpackie	male	70	10973
Podkarpackie	female	70	13531
Podkarpackie	male	71	10467
Podkarpackie	female	71	13063
Podkarpackie	male	72	9888
Podkarpackie	female	72	12776
Podkarpackie	male	73	9404
Podkarpackie	female	73	12349
Podkarpackie	male	74	8783
Podkarpackie	female	74	11797
Podkarpackie	male	75	7983
Podkarpackie	female	75	10785
Podkarpackie	male	76	7321
Podkarpackie	female	76	10600
Podkarpackie	male	77	6477
Podkarpackie	female	77	9893
Podkarpackie	male	78	5935
Podkarpackie	female	78	8926
Podkarpackie	male	79	4812
Podkarpackie	female	79	7659
Podkarpackie	male	80	3874
Podkarpackie	female	80	6408
Podkarpackie	male	81	3410
Podkarpackie	female	81	6028
Podkarpackie	male	82	2823
Podkarpackie	female	82	5024
Podkarpackie	male	83	2431
Podkarpackie	female	83	4591
Podkarpackie	male	84	2607
Podkarpackie	female	84	5029
Podkarpackie	male	85	2646
Podkarpackie	female	85	5370
Podkarpackie	male	86	2147
Podkarpackie	female	86	4737
Podkarpackie	male	87	1864
Podkarpackie	female	87	4304
Podkarpackie	male	88	1762
Podkarpackie	female	88	3996
Podkarpackie	male	89	1348
Podkarpackie	female	89	3394
Podkarpackie	male	90	1138
Podkarpackie	female	90	3052
Podkarpackie	male	91	831
Podkarpackie	female	91	2391
Podkarpackie	male	92	717
Podkarpackie	female	92	1907
Podkarpackie	male	93	572
Podkarpackie	female	93	1606
Podkarpackie	male	94	394
Podkarpackie	female	94	1236
Podkarpackie	male	95	289
Podkarpackie	female	95	919
Podkarpackie	male	96	179
Podkarpackie	female	96	611
Podkarpackie	male	97	126
Podkarpackie	female	97	472
Podkarpackie	male	98	76
Podkarpackie	female	98	330
Podkarpackie	male	99	50
Podkarpackie	female	99	195
Podlaskie	male	0	3721
Podlaskie	female	0	3472
Podlaskie	male	1	3934
Podlaskie	female	1	3534
Podlaskie	male	2	4227
Podlaskie	female	2	4010
Podlaskie	male	3	4617
Podlaskie	female	3	4497
Podlaskie	male	4	5220
Podlaskie	female	4	4994
Podlaskie	male	5	5449
Podlaskie	female	5	5130
Podlaskie	male	6	5909
Podlaskie	female	6	5570
Podlaskie	male	7	6211
Podlaskie	female	7	5963
Podlaskie	male	8	6394
Podlaskie	female	8	6167
Podlaskie	male	9	6226
Podlaskie	female	9	5903
Podlaskie	male	10	5988
Podlaskie	female	10	5704
Podlaskie	male	11	6138
Podlaskie	female	11	5585
Podlaskie	male	12	5712
Podlaskie	female	12	5517
Podlaskie	male	13	6226
Podlaskie	female	13	5742
Podlaskie	male	14	6075
Podlaskie	female	14	5828
Podlaskie	male	15	6458
Podlaskie	female	15	6161
Podlaskie	male	16	6528
Podlaskie	female	16	6322
Podlaskie	male	17	6462
Podlaskie	female	17	6014
Podlaskie	male	18	6027
Podlaskie	female	18	5712
Podlaskie	male	19	5823
Podlaskie	female	19	5428
Podlaskie	male	20	5458
Podlaskie	female	20	5418
Podlaskie	male	21	5395
Podlaskie	female	21	5132
Podlaskie	male	22	5381
Podlaskie	female	22	5180
Podlaskie	male	23	5661
Podlaskie	female	23	5380
Podlaskie	male	24	5694
Podlaskie	female	24	5470
Podlaskie	male	25	5731
Podlaskie	female	25	5540
Podlaskie	male	26	5829
Podlaskie	female	26	5537
Podlaskie	male	27	6018
Podlaskie	female	27	5622
Podlaskie	male	28	6558
Podlaskie	female	28	5726
Podlaskie	male	29	6505
Podlaskie	female	29	6127
Podlaskie	male	30	6639
Podlaskie	female	30	6006
Podlaskie	male	31	7062
Podlaskie	female	31	6328
Podlaskie	male	32	7445
Podlaskie	female	32	6589
Podlaskie	male	33	7551
Podlaskie	female	33	6852
Podlaskie	male	34	8123
Podlaskie	female	34	7430
Podlaskie	male	35	8415
Podlaskie	female	35	7495
Podlaskie	male	36	8285
Podlaskie	female	36	7731
Podlaskie	male	37	8600
Podlaskie	female	37	8053
Podlaskie	male	38	8626
Podlaskie	female	38	8198
